schema_version,review_packet_id,primary_decisions_visible,inventory_fingerprint,case_id,family,source_text,focus_surface,start_utf16,end_utf16,span_validated,source_reference,authored_by,source_authorship,identifier_generation,review_classification,review_intended_alternative,review_supported_construction,review_declared_construction,review_declared_subtype,review_protected_set_tags_json,non_gold_review_id,non_gold_reviewer,non_gold_review_timestamp_utc,review_notes
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,32443c168fe6a61446d111237102fa8df2e759c14c89875aa7be321a8b5859a1,v3-there-their-theyre-0030-there-their-theyre-01,THERE_THEIR_THEYRE,The group crossed the workshop slowly. Charlie waited there near the stage while everyone else found a seat.,there,54,59,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=31,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0030-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,eec7b25892c6bbe9b7c092e564a2e9fb532b70acdc44b46c60d7709c5ade2ef3,v3-there-their-theyre-0031-there-their-theyre-01,THERE_THEIR_THEYRE,"Ivy pointed across the dining room. The missing tennis racket was there under the stage, exactly where it had been left.",there,66,71,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=32,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0031-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,60aa03a5fee2d024dce6b1184f24827109c6e38fd10429c399d1630fb7243608,v3-there-their-theyre-0032-there-their-theyre-01,THERE_THEIR_THEYRE,"Thomas pointed across the dining room. The missing blue folder was there under the cupboard, exactly where it had been left.",there,67,72,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=33,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0032-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,dcc2ff300b5dfbfc338ef362236f14dc0cf5240445caeb60d615c6b977702df6,v3-there-their-theyre-0033-there-their-theyre-01,THERE_THEIR_THEYRE,"After the lesson ended, the children placed the raincoat there by the back door, then returned to their tables. A few minutes later, the group moved on to the next activity.",there,57,62,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=34,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0033-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,5ff31c223285b0081f32680d98f1947247116fea8a67103b692e7317091b9ed3,v3-there-their-theyre-0033-there-their-theyre-02,THERE_THEIR_THEYRE,"After the lesson ended, the children placed the raincoat there by the back door, then returned to their tables. A few minutes later, the group moved on to the next activity.",their,98,103,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=34,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,possessive,possessive_subject_or_object,[],non-gold-v3-there-their-theyre-0033-there-their-theyre-02,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,313ca6e6cabedd3b04f862ca17085dd261de8ef524675d18b2f6c223fbea8566,v3-there-their-theyre-0034-there-their-theyre-01,THERE_THEIR_THEYRE,"Although the room was noisy, Poppy left the chess clock there beside the teacher's desk, and the group carried on without it. By home time, everything had been put back in order.",there,56,61,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=35,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0034-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,f44eea934f9ce1390683ceb3977192f8b14064f8b4b2901c42055ead4bfddffb,v3-there-their-theyre-0035-there-their-theyre-01,THERE_THEIR_THEYRE,"Theo could see the water bottle from the doorway. It was still there beside the storage box, even though the room had been rearranged.",there,63,68,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=36,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0035-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,a2096637555145eeb41cbc52f9725b3d0ef987ce9321f8bf70e2249d544fd0ee,v3-there-their-theyre-0036-there-their-theyre-01,THERE_THEIR_THEYRE,"If you need the reading journal, it is over there next to the storage box; Sophie saw it a moment ago. Later, they laughed about how easy it had been to miss.",there,44,49,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=37,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0036-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,f9355dc21560a0c61a1697eb6d82dc4d0c12214e6f816a91b5fc38af64dca6e4,v3-there-their-theyre-0037-there-their-theyre-01,THERE_THEIR_THEYRE,"As the class lined up, Amelia left the notebook there beside the teacher's desk, and the group carried on without it. The next activity started as soon as everyone was ready.",there,48,53,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=38,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0037-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,202b5fe95bab5ca7aa088a6262890fc9eb6c67b74d49ca6489b8472820055565,v3-there-their-theyre-0038-there-their-theyre-01,THERE_THEIR_THEYRE,"We searched the clubhouse for several minutes, but the reading journal had been sitting there behind the garden gate all along. Later, they laughed about how easy it had been to miss.",there,88,93,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=39,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0038-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,47c04685c58ffc5f68f7dc04177c260250e1286a42426d2edd75a7797dca4655,v3-there-their-theyre-0039-there-their-theyre-01,THERE_THEIR_THEYRE,The group crossed the music room slowly. Thomas waited there near the storage box while everyone else found a seat.,there,55,60,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=40,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0039-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,9611dde0babdbbaadf298e40cca1882eeebf8c57dc49b7e1f5fedabc8d83d5fa,v3-there-their-theyre-0040-there-their-theyre-01,THERE_THEIR_THEYRE,"Although the room was noisy, Sophie left the notebook there beside the whiteboard, and the group carried on without it. No one needed to change the plan.",there,54,59,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=41,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,locative,adverbial_locative,[],non-gold-v3-there-their-theyre-0040-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,82ab43c46bcf6903fb1de2681aa9ce53fe7d13273f68fb5d4ac6671c665a1736,v3-there-their-theyre-0041-there-their-theyre-01,THERE_THEIR_THEYRE,"Although the cupboard looked empty, there were several scarves tucked behind the larger boxes. A few minutes later, the group moved on to the next activity.",there,36,41,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=42,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0041-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,7a64b2a88504caa48eed44dba856c8c9210ec7c338b2f3230eb363e3d7a56407,v3-there-their-theyre-0042-there-their-theyre-01,THERE_THEIR_THEYRE,"If the weather changes, there may be another practice session in the music room after lunch. A few minutes later, the group moved on to the next activity.",there,24,29,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=43,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0042-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,2fe4f9fcd4aca1c1665fe1752484502e000128a69d542979356d3dda4ace7107,v3-there-their-theyre-0043-there-their-theyre-01,THERE_THEIR_THEYRE,"There are three clean bags in the garden gate, so the group can start straight away. Nobody noticed until the room had almost emptied.",There,0,5,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=44,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0043-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,e7ff29d17c83f16d671564b255938789e22be3e2b2c0c66d1e865bf766c7d10e,v3-there-their-theyre-0044-there-their-theyre-01,THERE_THEIR_THEYRE,"By the coat rack, there is a small box of spare pencils for anyone who needs one. Later, they laughed about how easy it had been to miss.",there,18,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=45,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0044-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,ca06444983e515bac70cd83fbedd17ca6245ea44acfe042f19f7407646f49db5,v3-there-their-theyre-0045-there-their-theyre-01,THERE_THEIR_THEYRE,"Although the cupboard looked empty, there were several trainers tucked behind the larger boxes. The adults did not interfere because the children were managing it themselves.",there,36,41,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=46,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0045-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,e9e22d372865935f00f41c668adca1b45a02397b440849c4271487524c54073f,v3-there-their-theyre-0046-there-their-theyre-01,THERE_THEIR_THEYRE,"During the rehearsal, there were enough chairs for everyone, but the front row stayed empty. Nobody noticed until the room had almost emptied.",there,22,27,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=47,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0046-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,fb77cba7b8bc2adeb5169484edc8a014b4a4f71fee334be143c02f4106503ed1,v3-there-their-theyre-0047-there-their-theyre-01,THERE_THEIR_THEYRE,"Although the cupboard looked empty, there were several gloves tucked behind the larger boxes. No one needed to change the plan.",there,36,41,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=48,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0047-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,3bd8023bb517e8a60117e4af122a0fdcee4e7cc4acafaa396bb8fe2d42d1efb8,v3-there-their-theyre-0048-there-their-theyre-01,THERE_THEIR_THEYRE,"If the weather changes, there may be another practice session in the corridor after lunch. The class carried on without any further delay.",there,24,29,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=49,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0048-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,b986e3fed5e52bb1cb0be9cdabb9661a009c86db3b5602c4fee063e4d4c53684,v3-there-their-theyre-0049-there-their-theyre-01,THERE_THEIR_THEYRE,"By the whiteboard, there is a small box of spare pencils for anyone who needs one. The class carried on without any further delay.",there,19,24,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=50,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0049-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,06289be4fdd78e79640df074b5446f330721b2c72b25d0e502a877ab91c70591,v3-there-their-theyre-0050-there-their-theyre-01,THERE_THEIR_THEYRE,"Tomorrow, there will be two extra adults in the clubhouse to help with the activity. The class carried on without any further delay.",there,10,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=51,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0050-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,9ff21c9f7459a683bcfbfe9a3750dcb8b265fb63348f35172e8577eb852662a0,v3-there-their-theyre-0051-there-their-theyre-01,THERE_THEIR_THEYRE,"If the weather changes, there may be another practice session in the theatre after lunch. The next activity started as soon as everyone was ready.",there,24,29,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=52,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0051-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,d4a1eac6b89c58ed4635d3854b7fa2cad08136c023e285dee846ac60def74a15,v3-there-their-theyre-0052-there-their-theyre-01,THERE_THEIR_THEYRE,"Tomorrow, there will be two extra adults in the theatre to help with the activity. The adults did not interfere because the children were managing it themselves.",there,10,15,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=53,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0052-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,9d0d37e808d84cc428c6ebb8c92ffb004fc5996c374ef48140e7233e70ed64db,v3-there-their-theyre-0053-there-their-theyre-01,THERE_THEIR_THEYRE,"By the bookshelf, there is a small box of spare pencils for anyone who needs one. Nobody noticed until the room had almost emptied.",there,18,23,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=54,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0053-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
1,s8-v3-there-non-gold-human-review-2026-09-10-01,TRUE,df977d29efbe484687031d5abfbd92e110e01cf3eb27b60ba57beeb9fd5607f9,v3-there-their-theyre-0054-there-their-theyre-01,THERE_THEIR_THEYRE,"Because the rain had started, there was one unopened red scarf on the back door. George checked the label before moving it.",there,30,35,true,source-intake/raw/THERE_THEIR_THEYRE.v3-intake-approved-by-katie - THERE_THEIR_THEYRE.v3-intake-approved-by-katie.csv.csv#row=55,Katie Sanderson,HUMAN_AUTHORED,AI_ASSISTED,VALID,,true,existential,embedded_existential,[],non-gold-v3-there-their-theyre-0054-there-their-theyre-01,Katie Sanderson,2026-09-10T11:58:40Z,Katie Sanderson reviewed and copied this human decision.
