word_key,normalised_word,display_word,match_type,matched_forms,selection_reason,morpholex_segments,morpholex_pos,morpholex_nmorph,morpholex_prs_signature,derived_morphemes,derived_morphology_notes,confidence,review_status,needs_human_review_note
busy_en_gb,busy,busy,exact,busy,Exact MorphoLex row used.,{(busy)},JJ,1,"0,1,0",busy: root:busy,"MorphoLex-en exact evidence: [busy; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(busy)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
button_en_gb,button,button,exact,button,Exact MorphoLex row used.,{(button)},NN|VB,1,"0,1,0",button: root:button,"MorphoLex-en exact evidence: [button; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(button)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
buzz_en_gb,buzz,buzz,exact,buzz,Exact MorphoLex row used.,{(buzz)},NN|VB,1,"0,1,0",buzz: root:buzz,"MorphoLex-en exact evidence: [buzz; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(buzz)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cage_en_gb,cage,cage,exact,cage,Exact MorphoLex row used.,{(cage)},NN,1,"0,1,0",cage: root:cage,"MorphoLex-en exact evidence: [cage; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cage)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cake_en_gb,cake,cake,exact,cake,Exact MorphoLex row used.,{(cake)},NN|VB,1,"0,1,0",cake: root:cake,"MorphoLex-en exact evidence: [cake; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cake)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
calendar_en_gb,calendar,calendar,exact,calendar,Exact MorphoLex row used.,{(calendar)},NN|JJ,1,"0,1,0",calendar: root:calendar,"MorphoLex-en exact evidence: [calendar; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(calendar)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
called_en_gb,called,called,exact,called,Exact MorphoLex row used.,{(call)},VB,1,"0,1,0",called: root:call,"MorphoLex-en exact evidence: [called; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(call)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
calm_en_gb,calm,calm,exact,calm,Exact MorphoLex row used.,{(calm)},JJ|NN|VB,1,"0,1,0",calm: root:calm,"MorphoLex-en exact evidence: [calm; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(calm)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
came_en_gb,came,came,exact,came,Exact MorphoLex row used.,{(came)},VB,1,"0,1,0",came: root:came,"MorphoLex-en exact evidence: [came; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(came)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
camera_en_gb,camera,camera,exact,camera,Exact MorphoLex row used.,{(camera)},NN,1,"0,1,0",camera: root:camera,"MorphoLex-en exact evidence: [camera; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(camera)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
camp_en_gb,camp,camp,exact,camp,Exact MorphoLex row used.,{(camp)},NN|VB,1,"0,1,0",camp: root:camp,"MorphoLex-en exact evidence: [camp; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(camp)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
can_t_en_gb,can't,can't,exact,can't,Exact MorphoLex row used.,{(can)},encl,1,"0,1,0",can't: root:can,"MorphoLex-en exact evidence: [can't; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(can)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
candle_en_gb,candle,candle,exact,candle,Exact MorphoLex row used.,{(candle)},NN,1,"0,1,0",candle: root:candle,"MorphoLex-en exact evidence: [candle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(candle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cap_en_gb,cap,cap,exact,cap,Exact MorphoLex row used.,{(cap)},NN|VB,1,"0,1,0",cap: root:cap,"MorphoLex-en exact evidence: [cap; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cap)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
car_en_gb,car,car,exact,car,Exact MorphoLex row used.,{(car)},NN,1,"0,1,0",car: root:car,"MorphoLex-en exact evidence: [car; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(car)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
care_en_gb,care,care,exact,care,Exact MorphoLex row used.,{(care)},NN|VB,1,"0,1,0",care: root:care,"MorphoLex-en exact evidence: [care; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(care)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
careful_en_gb,careful,careful,exact,careful,Exact MorphoLex row used.,{(care)}>ful>,JJ,2,"0,1,1",careful: root:care + suffix:ful,"Base word care is preserved before suffix -ful. | MorphoLex-en exact evidence: [careful; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(care)}>ful>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
careless_en_gb,careless,careless,exact,careless,Exact MorphoLex row used.,{(care)}>less>,JJ,2,"0,1,1",careless: root:care + suffix:less,"MorphoLex-en exact evidence: [careless; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(care)}>less>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
carries_en_gb,carries,carries,exact,carries,Exact MorphoLex row used.,{(carry)},VB|NN,1,"0,1,0",carries: root:carry,"MorphoLex-en exact evidence: [carries; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(carry)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
carried_en_gb,carried,carried,exact,carried,Exact MorphoLex row used.,{(carry)},VB,1,"0,1,0",carried: root:carry,"MorphoLex-en exact evidence: [carried; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(carry)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
carry_en_gb,carry,carry,exact,carry,Exact MorphoLex row used.,{(carry)},VB|NN,1,"0,1,0",carry: root:carry,"MorphoLex-en exact evidence: [carry; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(carry)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cars_en_gb,cars,cars,exact,cars,Exact MorphoLex row used.,{(car)},NN,1,"0,1,0",cars: root:car,"MorphoLex-en exact evidence: [cars; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(car)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
castle_en_gb,castle,castle,exact,castle,Exact MorphoLex row used.,{(castle)},NN,1,"0,1,0",castle: root:castle,"MorphoLex-en exact evidence: [castle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(castle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cat_en_gb,cat,cat,exact,cat,Exact MorphoLex row used.,{(cat)},NN,1,"0,1,0",cat: root:cat,"MorphoLex-en exact evidence: [cat; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
catch_en_gb,catch,catch,exact,catch,Exact MorphoLex row used.,{(catch)},VB|NN,1,"0,1,0",catch: root:catch,"MorphoLex-en exact evidence: [catch; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(catch)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cats_en_gb,cats,cats,exact,cats,Exact MorphoLex row used.,{(cat)},NN,1,"0,1,0",cats: root:cat,"MorphoLex-en exact evidence: [cats; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
ceiling_en_gb,ceiling,ceiling,exact,ceiling,Exact MorphoLex row used.,{(ceiling)},NN,1,"0,1,0",ceiling: root:ceiling,"MorphoLex-en exact evidence: [ceiling; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(ceiling)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cent_en_gb,cent,cent,exact,cent,Exact MorphoLex row used.,{(cent)},NN,1,"0,1,0",cent: root:cent,"MorphoLex-en exact evidence: [cent; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cent)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chain_en_gb,chain,chain,exact,chain,Exact MorphoLex row used.,{(chain)},NN|VB,1,"0,1,0",chain: root:chain,"MorphoLex-en exact evidence: [chain; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chain)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chalet_en_gb,chalet,chalet,exact,chalet,Exact MorphoLex row used.,{(chalet)},NN,1,"0,1,0",chalet: root:chalet,"MorphoLex-en exact evidence: [chalet; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(chalet)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chance_en_gb,chance,chance,exact,chance,Exact MorphoLex row used.,{(chance)},NN|VB,1,"0,1,0",chance: root:chance,"MorphoLex-en exact evidence: [chance; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chance)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
change_en_gb,change,change,exact,change,Exact MorphoLex row used.,{(change)},NN|VB,1,"0,1,0",change: root:change,"MorphoLex-en exact evidence: [change; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(change)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chat_en_gb,chat,chat,exact,chat,Exact MorphoLex row used.,{(chat)},NN|VB,1,"0,1,0",chat: root:chat,"MorphoLex-en exact evidence: [chat; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cheer_en_gb,cheer,cheer,exact,cheer,Exact MorphoLex row used.,{(cheer)},NN|VB,1,"0,1,0",cheer: root:cheer,"MorphoLex-en exact evidence: [cheer; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cheer)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cheese_en_gb,cheese,cheese,exact,cheese,Exact MorphoLex row used.,{(cheese)},NN,1,"0,1,0",cheese: root:cheese,"MorphoLex-en exact evidence: [cheese; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cheese)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chef_en_gb,chef,chef,exact,chef,Exact MorphoLex row used.,{(chef)},NN,1,"0,1,0",chef: root:chef,"MorphoLex-en exact evidence: [chef; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(chef)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chemist_en_gb,chemist,chemist,exact,chemist,Exact MorphoLex row used.,{(chem)>ist>},NN,2,"0,1,1",chemist: root:chem + suffix:ist,"MorphoLex-en exact evidence: [chemist; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(chem)>ist>}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cheque_en_gb,cheque,cheque,exact,cheque,Exact MorphoLex row used.,{(cheque)},NN,1,"0,1,0",cheque: root:cheque,"MorphoLex-en exact evidence: [cheque; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cheque)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chew_en_gb,chew,chew,exact,chew,Exact MorphoLex row used.,{(chew)},VB|NN,1,"0,1,0",chew: root:chew,"MorphoLex-en exact evidence: [chew; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(chew)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chief_en_gb,chief,chief,exact,chief,Exact MorphoLex row used.,{(chief)},JJ|NN,1,"0,1,0",chief: root:chief,"MorphoLex-en exact evidence: [chief; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(chief)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
child_en_gb,child,child,exact,child,Exact MorphoLex row used.,{(child)},NN,1,"0,1,0",child: root:child,"MorphoLex-en exact evidence: [child; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(child)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
children_en_gb,children,children,exact,children,Exact MorphoLex row used.,{(child)},NN,1,"0,1,0",children: root:child,"MorphoLex-en exact evidence: [children; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(child)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chin_en_gb,chin,chin,exact,chin,Exact MorphoLex row used.,{(china)},NN|VB,1,"0,1,0",chin: root:china,"MorphoLex-en exact evidence: [chin; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(china)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chip_en_gb,chip,chip,exact,chip,Exact MorphoLex row used.,{(chip)},NN|VB,1,"0,1,0",chip: root:chip,"MorphoLex-en exact evidence: [chip; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chip)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chocolate_en_gb,chocolate,chocolate,exact,chocolate,Exact MorphoLex row used.,{(chocolate)},NN,1,"0,1,0",chocolate: root:chocolate,"MorphoLex-en exact evidence: [chocolate; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(chocolate)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chop_en_gb,chop,chop,exact,chop,Exact MorphoLex row used.,{(chop)},NN|VB,1,"0,1,0",chop: root:chop,"MorphoLex-en exact evidence: [chop; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chop)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
chorus_en_gb,chorus,chorus,exact,chorus,Exact MorphoLex row used.,{(chorus)},NN,1,"0,1,0",chorus: root:chorus,"MorphoLex-en exact evidence: [chorus; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(chorus)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
churches_en_gb,churches,churches,exact,churches,Exact MorphoLex row used.,{(church)},NN,1,"0,1,0",churches: root:church,"MorphoLex-en exact evidence: [churches; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(church)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
circle_en_gb,circle,circle,exact,circle,Exact MorphoLex row used.,{(circle)},NN|VB,1,"0,1,0",circle: root:circle,"MorphoLex-en exact evidence: [circle; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(circle)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cities_en_gb,cities,cities,exact,cities,Exact MorphoLex row used.,{(city)},NN,1,"0,1,0",cities: root:city,"MorphoLex-en exact evidence: [cities; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(city)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
city_en_gb,city,city,exact,city,Exact MorphoLex row used.,{(city)},NN,1,"0,1,0",city: root:city,"MorphoLex-en exact evidence: [city; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(city)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
clap_en_gb,clap,clap,exact,clap,Exact MorphoLex row used.,{(clap)},VB|NN,1,"0,1,0",clap: root:clap,"MorphoLex-en exact evidence: [clap; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(clap)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
clay_en_gb,clay,clay,exact,clay,Exact MorphoLex row used.,{(clay)},NN,1,"0,1,0",clay: root:clay,"MorphoLex-en exact evidence: [clay; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(clay)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
clean_en_gb,clean,clean,exact,clean,Exact MorphoLex row used.,{(clean)},JJ|VB|RB,1,"0,1,0",clean: root:clean,"MorphoLex-en exact evidence: [clean; POS=JJ|VB|RB; Nmorph=1; PRS=0,1,0; segmentation={(clean)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cleaned_en_gb,cleaned,cleaned,exact,cleaned,Exact MorphoLex row used.,{(clean)},VB,1,"0,1,0",cleaned: root:clean,"MorphoLex-en exact evidence: [cleaned; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(clean)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cliff_en_gb,cliff,cliff,exact,cliff,Exact MorphoLex row used.,{(cliff)},NN,1,"0,1,0",cliff: root:cliff,"MorphoLex-en exact evidence: [cliff; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cliff)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
climb_en_gb,climb,climb,exact,climb,Exact MorphoLex row used.,{(climb)},VB|NN,1,"0,1,0",climb: root:climb,"MorphoLex-en exact evidence: [climb; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(climb)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cloth_en_gb,cloth,cloth,exact,cloth,Exact MorphoLex row used.,{(cloth)},NN,1,"0,1,0",cloth: root:cloth,"MorphoLex-en exact evidence: [cloth; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cloth)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cloud_en_gb,cloud,cloud,exact,cloud,Exact MorphoLex row used.,{(cloud)},NN|VB,1,"0,1,0",cloud: root:cloud,"MorphoLex-en exact evidence: [cloud; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cloud)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
coat_en_gb,coat,coat,exact,coat,Exact MorphoLex row used.,{(coat)},NN|VB,1,"0,1,0",coat: root:coat,"MorphoLex-en exact evidence: [coat; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(coat)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
coin_en_gb,coin,coin,exact,coin,Exact MorphoLex row used.,{(coin)},NN|VB,1,"0,1,0",coin: root:coin,"MorphoLex-en exact evidence: [coin; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(coin)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
cold_en_gb,cold,cold,exact,cold,Exact MorphoLex row used.,{(cold)},JJ|NN,1,"0,1,0",cold: root:cold,"MorphoLex-en exact evidence: [cold; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(cold)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
comb_en_gb,comb,comb,exact,comb,Exact MorphoLex row used.,{(comb)},NN|VB,1,"0,1,0",comb: root:comb,"MorphoLex-en exact evidence: [comb; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(comb)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
combustion_en_gb,combustion,combustion,exact,combustion,Exact MorphoLex row used.,{(combust)}>ion>,NN,2,"0,1,1",combustion: root:combust + suffix:ion,"MorphoLex-en exact evidence: [combustion; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(combust)}>ion>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
comma_en_gb,comma,comma,exact,comma,Exact MorphoLex row used.,{(comma)},NN,1,"0,1,0",comma: root:comma,"MorphoLex-en exact evidence: [comma; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(comma)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
community_en_gb,community,community,exact,community,Exact MorphoLex row used.,{(commune)}>ity>,NN,2,"0,1,1",community: root:commune + suffix:ity,"MorphoLex-en exact evidence: [community; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(commune)}>ity>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
complete_en_gb,complete,complete,exact,complete,Exact MorphoLex row used.,{(complete)},JJ|VB,1,"0,1,0",complete: root:complete,"MorphoLex-en exact evidence: [complete; POS=JJ|VB; Nmorph=1; PRS=0,1,0; segmentation={(complete)}] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
confusion_en_gb,confusion,confusion,exact,confusion,Exact MorphoLex row used.,{(confuse)}>ion>,NN,2,"0,1,1",confusion: root:confuse + suffix:ion,"MorphoLex-en exact evidence: [confusion; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(confuse)}>ion>] Selection note: Exact MorphoLex row used.",medium,approved_for_first_exposure,
