word_key,normalised_word,display_word,dialect_code,current_frequency_band,recommended_frequency_band,frequency_primary_source,frequency_source_used,frequency_match_status,frequency_evidence,bnc_fallback_match_status,bnc_fallback_evidence,bnc_wordfreq_band_comparison_status,current_age_band,recommended_age_band,aoa_evidence_status,recommendation_status,review_notes,recommended_age_number_unrounded,recommended_age_number,age_source_status,aoa_median_age,aoa_meaning_row_count,uk_curriculum_age,age_review_flags
darkness_en_gb,darkness,darkness,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.3,exact,BNC frequency=34; rank=2920; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,1,6,
day_en_gb,day,day,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.95,exact,BNC frequency=622; rank=145; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,5.5,6,aoa_and_uk,6,2,5,multiple_meanings_review
debt_en_gb,debt,debt,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.69,exact,BNC frequency=54; rank=1934; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.25,10,aoa_and_uk,10.5,1,10,
decision_en_gb,decision,decision,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.09,exact,BNC frequency=168; rank=599; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,8.5,1,7,
deer_en_gb,deer,deer,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.12,unmatched,,comparison_only,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_and_uk,6,1,6,
define_en_gb,define,define,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.31,exact,BNC frequency=24; rank=3789; band=medium,disagree,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,3,,multiple_meanings_review
definition_en_gb,definition,definition,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.58,exact,BNC frequency=48; rank=2140; band=medium,disagree,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,13.5,14,aoa_only,13.5,2,,multiple_meanings_review
design_en_gb,design,design,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.17,exact,BNC frequency=119; rank=866; band=high,agree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,9.25,9,aoa_and_uk,8.5,3,10,multiple_meanings_review
desk_en_gb,desk,desk,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.43,exact,BNC frequency=45; rank=2282; band=medium,disagree,candidate_review,early_primary,aoa_only,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6,6,aoa_only,6,1,,
predict_en_gb,predict,predict,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.08,exact,BNC frequency=14; rank=5652; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.25,10,aoa_and_uk,10.5,1,10,
die_en_gb,die,die,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.07,exact,BNC frequency=53; rank=1978; band=medium,disagree,candidate_review,upper_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,10.75,11,aoa_and_uk,16.5,5,5,multiple_meanings_review|aoa_uk_difference_over_2_years
dying_en_gb,dying,dying,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.63,exact,BNC frequency=28; rank=3397; band=medium,disagree,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.5,9,aoa_only,8.5,2,,multiple_meanings_review
different_en_gb,different,different,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=5.59,exact,BNC frequency=484; rank=182; band=high,agree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7,7,aoa_and_uk,6,1,8,
dig_en_gb,dig,dig,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.22,unmatched,,comparison_only,candidate_review,mid_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,13.5,14,aoa_only,13.5,4,,multiple_meanings_review
dinner_en_gb,dinner,dinner,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.78,exact,BNC frequency=63; rank=1678; band=medium,disagree,candidate_review,middle_primary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.25,8,aoa_only,8.25,2,,multiple_meanings_review
disappear_en_gb,disappear,disappear,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.09,exact,BNC frequency=14; rank=5540; band=medium,disagree,candidate_review,early_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,6.5,7,aoa_and_uk,6,1,7,
dish_en_gb,dish,dish,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.21,exact,BNC frequency=16; rank=5047; band=medium,disagree,candidate_review,lower_secondary,aoa_only,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,12.5,13,aoa_only,12.5,4,,multiple_meanings_review
dislike_en_gb,dislike,dislike,en-GB,medium,medium,wordfreq,wordfreq,exact,wordfreq zipf=3.89,unmatched,,comparison_only,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,7.75,8,aoa_and_uk,8.5,1,7,
division_en_gb,division,division,en-GB,medium,high,wordfreq,wordfreq,exact,wordfreq zipf=4.86,exact,BNC frequency=90; rank=1176; band=medium,disagree,candidate_review,middle_primary,aoa_and_uk,frequency_and_age_ready_with_review_flags,wordfreq primary; BNC retained as fallback/comparison evidence. Audit recommendation only; do not update active canonical_words.csv until reviewed. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged. Age recommendation audit: median AoA plus UK curriculum estimate where available; active canonical_words.csv age_band unchanged.,8.75,9,aoa_and_uk,10.5,6,7,multiple_meanings_review|aoa_uk_difference_over_2_years
