word_key,match_type,matched_forms,selection_reason,before_morphemes,after_morphemes,before_morphology_notes,after_morphology_notes,before_source_name,after_source_name,before_confidence,after_confidence,before_review_status,after_review_status,pronunciation_fields_changed,grapheme_irregularity_fields_changed
bridge_en_gb,exact,bridge,Exact MorphoLex row used.,,bridge: root:bridge,,"MorphoLex-en exact evidence: [bridge; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(bridge)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
bright_en_gb,exact,bright,Exact MorphoLex row used.,,bright: root:bright,,"MorphoLex-en exact evidence: [bright; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(bright)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
brochure_en_gb,exact,brochure,Exact MorphoLex row used.,,brochure: root:brochure,,"MorphoLex-en exact evidence: [brochure; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(brochure)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
brown_en_gb,exact,brown,Exact MorphoLex row used.,,brown: root:brown,,"MorphoLex-en exact evidence: [brown; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(brown)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
bruise_en_gb,exact,bruise,Exact MorphoLex row used.,,bruise: root:bruise,,"MorphoLex-en exact evidence: [bruise; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(bruise)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
brush_en_gb,exact,brush,Exact MorphoLex row used.,,brush: root:brush,,"MorphoLex-en exact evidence: [brush; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(brush)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
bubble_en_gb,exact,bubble,Exact MorphoLex row used.,,bubble: root:bubble,,"MorphoLex-en exact evidence: [bubble; POS=NN|JJ|VB; Nmorph=1; PRS=0,1,0; segmentation={(bubble)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
build_en_gb,exact,build,Exact MorphoLex row used.,,build: root:build,,"MorphoLex-en exact evidence: [build; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(build)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
burn_en_gb,exact,burn,Exact MorphoLex row used.,,burn: root:burn,,"MorphoLex-en exact evidence: [burn; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(burn)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
buses_en_gb,exact,buses,Exact MorphoLex row used.,,buses: root:bus,,"MorphoLex-en exact evidence: [buses; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(bus)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
business_en_gb,exact,business,Exact MorphoLex row used.,,business: root:business,,"MorphoLex-en exact evidence: [business; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(business)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
busier_en_gb,exact,busier,Exact MorphoLex row used.,busy + er,busier: root:busy + suffix:er,Change final consonant + y to i before -er: busy -> busier.,"Change final consonant + y to i before -er: busy -> busier. | MorphoLex-en exact evidence: [busier; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(busy)}>er>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
busiest_en_gb,exact,busiest,Exact MorphoLex row used.,,busiest: root:busy + suffix:est,,"MorphoLex-en exact evidence: [busiest; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(busy)}>est>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
busy_en_gb,exact,busy,Exact MorphoLex row used.,,busy: root:busy,,"MorphoLex-en exact evidence: [busy; POS=JJ; Nmorph=1; PRS=0,1,0; segmentation={(busy)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
button_en_gb,exact,button,Exact MorphoLex row used.,,button: root:button,,"MorphoLex-en exact evidence: [button; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(button)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
buzz_en_gb,exact,buzz,Exact MorphoLex row used.,,buzz: root:buzz,,"MorphoLex-en exact evidence: [buzz; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(buzz)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cage_en_gb,exact,cage,Exact MorphoLex row used.,,cage: root:cage,,"MorphoLex-en exact evidence: [cage; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cage)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cake_en_gb,exact,cake,Exact MorphoLex row used.,,cake: root:cake,,"MorphoLex-en exact evidence: [cake; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cake)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
calendar_en_gb,exact,calendar,Exact MorphoLex row used.,,calendar: root:calendar,,"MorphoLex-en exact evidence: [calendar; POS=NN|JJ; Nmorph=1; PRS=0,1,0; segmentation={(calendar)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
called_en_gb,exact,called,Exact MorphoLex row used.,,called: root:call,,"MorphoLex-en exact evidence: [called; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(call)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
calm_en_gb,exact,calm,Exact MorphoLex row used.,,calm: root:calm,,"MorphoLex-en exact evidence: [calm; POS=JJ|NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(calm)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
came_en_gb,exact,came,Exact MorphoLex row used.,,came: root:came,,"MorphoLex-en exact evidence: [came; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(came)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
camera_en_gb,exact,camera,Exact MorphoLex row used.,,camera: root:camera,,"MorphoLex-en exact evidence: [camera; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(camera)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
camp_en_gb,exact,camp,Exact MorphoLex row used.,,camp: root:camp,,"MorphoLex-en exact evidence: [camp; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(camp)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
can_t_en_gb,exact,can't,Exact MorphoLex row used.,,can't: root:can,,"MorphoLex-en exact evidence: [can't; POS=encl; Nmorph=1; PRS=0,1,0; segmentation={(can)}] Selection note: Exact MorphoLex row used.",CMU Pronouncing Dictionary,MorphoLex-en,low,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
candle_en_gb,exact,candle,Exact MorphoLex row used.,,candle: root:candle,,"MorphoLex-en exact evidence: [candle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(candle)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cap_en_gb,exact,cap,Exact MorphoLex row used.,,cap: root:cap,,"MorphoLex-en exact evidence: [cap; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cap)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
car_en_gb,exact,car,Exact MorphoLex row used.,,car: root:car,,"MorphoLex-en exact evidence: [car; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(car)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
care_en_gb,exact,care,Exact MorphoLex row used.,,care: root:care,,"MorphoLex-en exact evidence: [care; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(care)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
careful_en_gb,exact,careful,Exact MorphoLex row used.,care + ful,careful: root:care + suffix:ful,Base word care is preserved before suffix -ful.,"Base word care is preserved before suffix -ful. | MorphoLex-en exact evidence: [careful; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(care)}>ful>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
careless_en_gb,exact,careless,Exact MorphoLex row used.,,careless: root:care + suffix:less,,"MorphoLex-en exact evidence: [careless; POS=JJ; Nmorph=2; PRS=0,1,1; segmentation={(care)}>less>] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
carries_en_gb,exact,carries,Exact MorphoLex row used.,,carries: root:carry,,"MorphoLex-en exact evidence: [carries; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(carry)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
carried_en_gb,exact,carried,Exact MorphoLex row used.,,carried: root:carry,,"MorphoLex-en exact evidence: [carried; POS=VB; Nmorph=1; PRS=0,1,0; segmentation={(carry)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
carry_en_gb,exact,carry,Exact MorphoLex row used.,,carry: root:carry,,"MorphoLex-en exact evidence: [carry; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(carry)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cars_en_gb,exact,cars,Exact MorphoLex row used.,,cars: root:car,,"MorphoLex-en exact evidence: [cars; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(car)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
castle_en_gb,exact,castle,Exact MorphoLex row used.,,castle: root:castle,,"MorphoLex-en exact evidence: [castle; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(castle)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cat_en_gb,exact,cat,Exact MorphoLex row used.,,cat: root:cat,,"MorphoLex-en exact evidence: [cat; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cat)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
catch_en_gb,exact,catch,Exact MorphoLex row used.,,catch: root:catch,,"MorphoLex-en exact evidence: [catch; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(catch)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cats_en_gb,exact,cats,Exact MorphoLex row used.,,cats: root:cat,,"MorphoLex-en exact evidence: [cats; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cat)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
ceiling_en_gb,exact,ceiling,Exact MorphoLex row used.,,ceiling: root:ceiling,,"MorphoLex-en exact evidence: [ceiling; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(ceiling)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cent_en_gb,exact,cent,Exact MorphoLex row used.,,cent: root:cent,,"MorphoLex-en exact evidence: [cent; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cent)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chain_en_gb,exact,chain,Exact MorphoLex row used.,,chain: root:chain,,"MorphoLex-en exact evidence: [chain; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chain)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chalet_en_gb,exact,chalet,Exact MorphoLex row used.,,chalet: root:chalet,,"MorphoLex-en exact evidence: [chalet; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(chalet)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chance_en_gb,exact,chance,Exact MorphoLex row used.,,chance: root:chance,,"MorphoLex-en exact evidence: [chance; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chance)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
change_en_gb,exact,change,Exact MorphoLex row used.,,change: root:change,,"MorphoLex-en exact evidence: [change; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(change)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chat_en_gb,exact,chat,Exact MorphoLex row used.,,chat: root:chat,,"MorphoLex-en exact evidence: [chat; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(chat)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cheer_en_gb,exact,cheer,Exact MorphoLex row used.,,cheer: root:cheer,,"MorphoLex-en exact evidence: [cheer; POS=NN|VB; Nmorph=1; PRS=0,1,0; segmentation={(cheer)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cheese_en_gb,exact,cheese,Exact MorphoLex row used.,,cheese: root:cheese,,"MorphoLex-en exact evidence: [cheese; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cheese)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chef_en_gb,exact,chef,Exact MorphoLex row used.,,chef: root:chef,,"MorphoLex-en exact evidence: [chef; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(chef)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chemist_en_gb,exact,chemist,Exact MorphoLex row used.,,chemist: root:chem + suffix:ist,,"MorphoLex-en exact evidence: [chemist; POS=NN; Nmorph=2; PRS=0,1,1; segmentation={(chem)>ist>}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
cheque_en_gb,exact,cheque,Exact MorphoLex row used.,,cheque: root:cheque,,"MorphoLex-en exact evidence: [cheque; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(cheque)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chew_en_gb,exact,chew,Exact MorphoLex row used.,,chew: root:chew,,"MorphoLex-en exact evidence: [chew; POS=VB|NN; Nmorph=1; PRS=0,1,0; segmentation={(chew)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
chief_en_gb,exact,chief,Exact MorphoLex row used.,,chief: root:chief,,"MorphoLex-en exact evidence: [chief; POS=JJ|NN; Nmorph=1; PRS=0,1,0; segmentation={(chief)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
child_en_gb,exact,child,Exact MorphoLex row used.,,child: root:child,,"MorphoLex-en exact evidence: [child; POS=NN; Nmorph=1; PRS=0,1,0; segmentation={(child)}] Selection note: Exact MorphoLex row used.",open-dict-data ipa-dict en_UK,MorphoLex-en,medium,medium,approved_for_first_exposure,approved_for_first_exposure,FALSE,FALSE
