row_number,word_key,field,removed_value,reason
782,toad_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
783,toast_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
783,toast_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
783,toast_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
783,toast_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
784,toe_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
785,too_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
786,tough_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
787,towards_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
788,toy_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
789,train_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
789,train_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
789,train_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
789,train_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
790,tray_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
790,tray_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
790,tray_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
790,tray_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
791,tree_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
792,triangle_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
793,tried_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
794,tries_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
795,true_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
796,try_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
797,tune_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
798,turn_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
799,turtle_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
800,twenty_one_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
801,two_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
802,unfair_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
803,unhappy_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
804,unique_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
805,unit_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
806,unkind_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
807,unlock_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
808,use_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
809,useful_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
810,usually_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
811,vegetable_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
812,vie_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
813,vying_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
814,village_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
815,visible_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
816,vision_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
817,visitor_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
818,wait_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
818,wait_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
818,wait_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
818,wait_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
819,walk_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
820,walked_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
821,want_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
822,wanted_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
823,war_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
824,ward_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
825,warm_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
826,was_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
827,wash_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
828,watch_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
829,watches_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
830,way_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
830,way_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
830,way_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
830,way_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
831,we_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
832,we_re_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
833,wear_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
834,weigh_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
835,weight_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
836,well_being_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
837,went_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
838,were_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
839,what_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
840,when_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
841,where_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
842,whip_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
843,who_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
844,who_s_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
845,whole_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
846,whose_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
847,wild_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
848,win_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
848,win_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
848,win_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
848,win_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
849,window_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
850,wish_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
850,wish_en_gb,syllables,1,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
850,wish_en_gb,phoneme_hint,manual,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
850,wish_en_gb,stress_pattern,single,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
851,wishes_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
852,wolf_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
853,wolves_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
854,woman_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
855,won_t_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
856,word_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
857,words_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
858,work_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
859,worker_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
860,world_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
861,worm_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
862,would_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
863,wrap_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
864,wrist_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
865,write_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
866,writer_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
867,writing_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
868,wrong_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
869,you_d_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
870,you_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
871,you_re_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
872,your_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
873,zebra_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
874,zip_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
875,zoo_en_gb,has_schwa,FALSE,Unsafe placeholder cleared pending lexicon-derived pronunciation metadata intake.
