word_key,raw_morpholex_segmentation,raw_morpholex_pos,morphology_parts,feature_keys,morphology_joins,transformation_notes,word_sum,analysis_status,source_category,source_name,source_url,source_licence,source_use_note,confidence,review_status,reviewed_by,reviewed_at,review_notes
nothing_en_gb,{(no)(thing)},,"[{""text"":""no"",""type"":""base""},{""text"":""thing"",""type"":""base""}]","[""BASE"",""COMPOUND""]","[""plus""]",,no + thing → nothing,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
told_en_gb,{(told)},,"[{""text"":""told"",""type"":""base""}]","[""BASE""]",[],,told,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
doesn_t_en_gb,{(do)},,"[{""text"":""does"",""type"":""base""},{""text"":""n't"",""type"":""suffix""}]","[""BASE"",""SUFFIX"",""CONTRACTION""]","[""apostrophe""]",Use an apostrophe to mark omitted letters or possession.,does + n't → doesn't,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: contraction. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
seen_en_gb,{(see)}>n>,,"[{""text"":""see"",""type"":""base""},{""text"":""n"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",The past participle uses the suffix <n>; it is not formed with <ed>.,see + n → seen,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
water_en_gb,{(water)},,"[{""text"":""water"",""type"":""base""}]","[""BASE""]",[],,water,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
call_en_gb,{(call)},,"[{""text"":""call"",""type"":""base""}]","[""BASE""]",[],,call,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
head_en_gb,{(head)},,"[{""text"":""head"",""type"":""base""}]","[""BASE""]",[],,head,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
took_en_gb,{(took)},,"[{""text"":""took"",""type"":""base""}]","[""BASE""]",[],,took,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,"Re-evaluated child-facing analysis: this is an irregular inflected form, but its changed surface spelling does not contain a visible <ed> suffix. It is therefore retained as one whole form rather than shown as a false word sum."
white_en_gb,{(white)},,"[{""text"":""white"",""type"":""base""}]","[""BASE""]",[],,white,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
believe_en_gb,{(believe)},,"[{""text"":""believe"",""type"":""base""}]","[""BASE""]",[],,believe,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
side_en_gb,{(side)},,"[{""text"":""side"",""type"":""base""}]","[""BASE""]",[],,side,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
though_en_gb,{(though)},,"[{""text"":""though"",""type"":""base""}]","[""BASE""]",[],,though,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
actually_en_gb,{(act)>al>}>y>,,"[{""text"":""act"",""type"":""base""},{""text"":""ual"",""type"":""suffix""},{""text"":""ly"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus"",""plus""]",,act + ual + ly → actually,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted linguistic audit,2026-07-25,Expanded to a free-base analysis. A free base is used where a meaningful standalone English word supports the analysis; a bound root is used where the lexical core does not normally stand alone. MorphoLex was treated as candidate evidence rather than copied automatically.
line_en_gb,{(line)},,"[{""text"":""line"",""type"":""base""}]","[""BASE""]",[],,line,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
party_en_gb,{(party)},,"[{""text"":""party"",""type"":""base""}]","[""BASE""]",[],,party,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
country_en_gb,{(country)},,"[{""text"":""country"",""type"":""base""}]","[""BASE""]",[],,country,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
they_re_en_gb,{(they)},,"[{""text"":""they"",""type"":""base""},{""text"":""'re"",""type"":""suffix""}]","[""BASE"",""SUFFIX"",""CONTRACTION""]","[""apostrophe""]",Use an apostrophe to mark omitted letters or possession.,they + 're → they're,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: contraction. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
five_en_gb,{(five)},,"[{""text"":""five"",""type"":""base""}]","[""BASE""]",[],,five,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: base. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
important_en_gb,{(import)>ant>},,"[{""text"":""import"",""type"":""base""},{""text"":""ant"",""type"":""suffix""}]","[""BASE"",""SUFFIX""]","[""plus""]",,import + ant → important,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: explicit. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
i_ll_en_gb,{(i)},,"[{""text"":""I"",""type"":""base""},{""text"":""'ll"",""type"":""suffix""}]","[""BASE"",""SUFFIX"",""CONTRACTION""]","[""apostrophe""]",Use an apostrophe to mark omitted letters or possession.,I + 'll → i'll,approved,open_licensed,MorphoLex-en,https://github.com/hugomailhot/MorphoLex-en,CC BY-NC-SA 4.0,MorphoLex used as linguistic evidence only; child-facing analysis was independently reviewed and is not an automatic copy of its segmentation.,high,approved_for_first_exposure,OpenAI-assisted review,2026-07-25,Child-facing analysis: contraction. Uncertain or historically opaque morphology is intentionally kept as one base. Source licensing must remain review-gated for commercial deployment.
