source_ref,source_sheet,source_row,micro_skill_key,word_or_content_key,candidate_output_ref,validation_result,transformation_code,source_value,generated_candidate_value,reason,human_confirmation_required,warning_or_error_codes,human_review_status
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!112,Word Bank,112,D4_MOR_SUFFIXES_ABLE_IBLE,possible,D4_MOR_SUFFIXES_ABLE_IBLE::possible,pass,direct_mapping,"{""display_word"": ""possible"", ""morphemes_json"": ""[{\""text\"": \""poss\"", \""kind\"": \""root\"", \""gloss\"": \""have power (Latin) → -ible\""}, {\""text\"": \""ible\"", \""kind\"": \""suffix\"", \""gloss\"": \""can be done\""}]"", ""split_points"": ""[4]""}",D4_MOR_SUFFIXES_ABLE_IBLE::possible,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!113,Word Bank,113,D4_MOR_SUFFIXES_ABLE_IBLE,incredible,D4_MOR_SUFFIXES_ABLE_IBLE::incredible,pass,direct_mapping,"{""display_word"": ""incredible"", ""morphemes_json"": ""[{\""text\"": \""in\"", \""kind\"": \""prefix\"", \""gloss\"": \""not\""}, {\""text\"": \""cred\"", \""kind\"": \""root\"", \""gloss\"": \""believe (Latin)\""}, {\""text\"": \""ible\"", \""kind\"": \""suffix\"", \""gloss\"": \""can be done\""}]"", ""split_points"": ""[2, 6]""}",D4_MOR_SUFFIXES_ABLE_IBLE::incredible,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!114,Word Bank,114,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,football,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::football,pass,direct_mapping,"{""display_word"": ""football"", ""morphemes_json"": ""[{\""text\"": \""foot\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""ball\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::football,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!115,Word Bank,115,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,rainbow,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::rainbow,pass,direct_mapping,"{""display_word"": ""rainbow"", ""morphemes_json"": ""[{\""text\"": \""rain\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""bow\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::rainbow,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!116,Word Bank,116,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,bedroom,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::bedroom,pass,direct_mapping,"{""display_word"": ""bedroom"", ""morphemes_json"": ""[{\""text\"": \""bed\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""room\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[3]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::bedroom,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!117,Word Bank,117,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,sunflower,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::sunflower,pass,direct_mapping,"{""display_word"": ""sunflower"", ""morphemes_json"": ""[{\""text\"": \""sun\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""flower\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[3]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::sunflower,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!118,Word Bank,118,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,playground,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::playground,pass,direct_mapping,"{""display_word"": ""playground"", ""morphemes_json"": ""[{\""text\"": \""play\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""ground\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::playground,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!119,Word Bank,119,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,homework,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::homework,pass,direct_mapping,"{""display_word"": ""homework"", ""morphemes_json"": ""[{\""text\"": \""home\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""work\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::homework,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!120,Word Bank,120,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS,grandmother,D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::grandmother,pass,direct_mapping,"{""display_word"": ""grandmother"", ""morphemes_json"": ""[{\""text\"": \""grand\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""mother\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[5]""}",D4_MOR_COMPOUND_WORDS_CLOSED_COMPOUNDS::grandmother,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!121,Word Bank,121,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,ice cream,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::ice_cream,pass,insert_space,"{""display_word"": ""ice cream"", ""morphemes_json"": ""[{\""text\"": \""ice\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""cream\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[3]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::ice_cream,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!122,Word Bank,122,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,living room,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::living_room,pass,insert_space,"{""display_word"": ""living room"", ""morphemes_json"": ""[{\""text\"": \""living\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""room\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[6]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::living_room,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!123,Word Bank,123,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,twenty-one,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::twenty_one,pass,insert_hyphen,"{""display_word"": ""twenty-one"", ""morphemes_json"": ""[{\""text\"": \""twenty\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""one\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[6]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::twenty_one,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!124,Word Bank,124,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,well-known,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::well_known,pass,insert_hyphen,"{""display_word"": ""well-known"", ""morphemes_json"": ""[{\""text\"": \""well\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""known\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::well_known,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!125,Word Bank,125,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,part-time,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::part_time,pass,insert_hyphen,"{""display_word"": ""part-time"", ""morphemes_json"": ""[{\""text\"": \""part\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""time\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::part_time,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!126,Word Bank,126,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,post office,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::post_office,pass,insert_space,"{""display_word"": ""post office"", ""morphemes_json"": ""[{\""text\"": \""post\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""office\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[4]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::post_office,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!127,Word Bank,127,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED,mother-in-law,D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::mother_in_law,pass,insert_hyphen|insert_hyphen,"{""display_word"": ""mother-in-law"", ""morphemes_json"": ""[{\""text\"": \""mother\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""in\"", \""kind\"": \""base\"", \""gloss\"": \""\""}, {\""text\"": \""law\"", \""kind\"": \""base\"", \""gloss\"": \""\""}]"", ""split_points"": ""[6, 8]""}",D4_MOR_COMPOUND_WORDS_SEPARATED_HYPHENATED::mother_in_law,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!128,Word Bank,128,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,sign,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::sign,pass,direct_mapping,"{""display_word"": ""sign"", ""morphemes_json"": ""[{\""text\"": \""sign\"", \""kind\"": \""root\"", \""gloss\"": \""mark — silent g; hear it in signal\""}]"", ""split_points"": ""[]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::sign,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!129,Word Bank,129,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,signal,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::signal,pass,direct_mapping,"{""display_word"": ""signal"", ""morphemes_json"": ""[{\""text\"": \""sign\"", \""kind\"": \""root\"", \""gloss\"": \""mark — the g speaks here\""}, {\""text\"": \""al\"", \""kind\"": \""suffix\"", \""gloss\"": \""to do with\""}]"", ""split_points"": ""[4]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::signal,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!130,Word Bank,130,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,muscle,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::muscle,pass,direct_mapping,"{""display_word"": ""muscle"", ""morphemes_json"": ""[{\""text\"": \""muscle\"", \""kind\"": \""root\"", \""gloss\"": \""hidden c — hear it in muscular\""}]"", ""split_points"": ""[]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::muscle,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!131,Word Bank,131,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,know,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::know,pass,direct_mapping,"{""display_word"": ""know"", ""morphemes_json"": ""[{\""text\"": \""know\"", \""kind\"": \""root\"", \""gloss\"": \""silent k — seen in knowledge\""}]"", ""split_points"": ""[]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::know,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!132,Word Bank,132,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,crumb,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::crumb,pass,direct_mapping,"{""display_word"": ""crumb"", ""morphemes_json"": ""[{\""text\"": \""crumb\"", \""kind\"": \""root\"", \""gloss\"": \""silent b — hear it in crumble\""}]"", ""split_points"": ""[]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::crumb,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!133,Word Bank,133,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,medicine,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::medicine,pass,direct_mapping,"{""display_word"": ""medicine"", ""morphemes_json"": ""[{\""text\"": \""medic\"", \""kind\"": \""root\"", \""gloss\"": \""heal — anchor the relative medic\""}, {\""text\"": \""ine\"", \""kind\"": \""suffix\"", \""gloss\"": \""\""}]"", ""split_points"": ""[5]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::medicine,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!134,Word Bank,134,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT,signature,D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::signature,pass,direct_mapping,"{""display_word"": ""signature"", ""morphemes_json"": ""[{\""text\"": \""sign\"", \""kind\"": \""root\"", \""gloss\"": \""mark — g speaks\""}, {\""text\"": \""ature\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[4]""}",D4_MOR_WORD_FAMILIES_RELATED_WORD_SUPPORT::signature,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!135,Word Bank,135,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,nature,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::nature,pass,direct_mapping,"{""display_word"": ""nature"", ""morphemes_json"": ""[{\""text\"": \""nat\"", \""kind\"": \""root\"", \""gloss\"": \""born\""}, {\""text\"": \""ure\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[3]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::nature,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!136,Word Bank,136,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,natural,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::natural,pass,direct_mapping,"{""display_word"": ""natural"", ""morphemes_json"": ""[{\""text\"": \""nat\"", \""kind\"": \""root\"", \""gloss\"": \""born — same letters, new sound\""}, {\""text\"": \""ural\"", \""kind\"": \""suffix\"", \""gloss\"": \""adjective ending\""}]"", ""split_points"": ""[3]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::natural,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!137,Word Bank,137,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,pleasant,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::pleasant,pass,direct_mapping,"{""display_word"": ""pleasant"", ""morphemes_json"": ""[{\""text\"": \""pleas\"", \""kind\"": \""root\"", \""gloss\"": \""from please — keep the ea\""}, {\""text\"": \""ant\"", \""kind\"": \""suffix\"", \""gloss\"": \""adjective ending\""}]"", ""split_points"": ""[5]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::pleasant,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!138,Word Bank,138,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,knowledge,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::knowledge,pass,direct_mapping,"{""display_word"": ""knowledge"", ""morphemes_json"": ""[{\""text\"": \""know\"", \""kind\"": \""root\"", \""gloss\"": \""keep the k and w\""}, {\""text\"": \""ledge\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[4]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::knowledge,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!139,Word Bank,139,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,heal,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::heal,pass,direct_mapping,"{""display_word"": ""heal"", ""morphemes_json"": ""[{\""text\"": \""heal\"", \""kind\"": \""root\"", \""gloss\"": \""hear the long ea\""}]"", ""split_points"": ""[]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::heal,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!140,Word Bank,140,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,health,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::health,pass,direct_mapping,"{""display_word"": ""health"", ""morphemes_json"": ""[{\""text\"": \""heal\"", \""kind\"": \""root\"", \""gloss\"": \""same ea, new sound\""}, {\""text\"": \""th\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[4]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::health,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!141,Word Bank,141,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT,southern,D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::southern,pass,direct_mapping,"{""display_word"": ""southern"", ""morphemes_json"": ""[{\""text\"": \""south\"", \""kind\"": \""root\"", \""gloss\"": \""same ou as south\""}, {\""text\"": \""ern\"", \""kind\"": \""suffix\"", \""gloss\"": \""direction adjective\""}]"", ""split_points"": ""[5]""}",D4_MOR_WORD_FAMILIES_PRONUNCIATION_SHIFT::southern,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!142,Word Bank,142,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,transport,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::transport,pass,direct_mapping,"{""display_word"": ""transport"", ""morphemes_json"": ""[{\""text\"": \""trans\"", \""kind\"": \""prefix\"", \""gloss\"": \""across\""}, {\""text\"": \""port\"", \""kind\"": \""root\"", \""gloss\"": \""carry\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::transport,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!143,Word Bank,143,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,export,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::export,pass,direct_mapping,"{""display_word"": ""export"", ""morphemes_json"": ""[{\""text\"": \""ex\"", \""kind\"": \""prefix\"", \""gloss\"": \""out\""}, {\""text\"": \""port\"", \""kind\"": \""root\"", \""gloss\"": \""carry\""}]"", ""split_points"": ""[2]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::export,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!144,Word Bank,144,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,structure,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::structure,pass,direct_mapping,"{""display_word"": ""structure"", ""morphemes_json"": ""[{\""text\"": \""struct\"", \""kind\"": \""root\"", \""gloss\"": \""build\""}, {\""text\"": \""ure\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun ending\""}]"", ""split_points"": ""[6]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::structure,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!145,Word Bank,145,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,construct,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::construct,pass,direct_mapping,"{""display_word"": ""construct"", ""morphemes_json"": ""[{\""text\"": \""con\"", \""kind\"": \""prefix\"", \""gloss\"": \""together\""}, {\""text\"": \""struct\"", \""kind\"": \""root\"", \""gloss\"": \""build\""}]"", ""split_points"": ""[3]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::construct,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!146,Word Bank,146,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,interrupt,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::interrupt,pass,direct_mapping,"{""display_word"": ""interrupt"", ""morphemes_json"": ""[{\""text\"": \""inter\"", \""kind\"": \""prefix\"", \""gloss\"": \""between\""}, {\""text\"": \""rupt\"", \""kind\"": \""root\"", \""gloss\"": \""break\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::interrupt,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!147,Word Bank,147,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,tractor,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::tractor,pass,direct_mapping,"{""display_word"": ""tractor"", ""morphemes_json"": ""[{\""text\"": \""tract\"", \""kind\"": \""root\"", \""gloss\"": \""pull\""}, {\""text\"": \""or\"", \""kind\"": \""suffix\"", \""gloss\"": \""thing that\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::tractor,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!148,Word Bank,148,D4_MOR_ROOTS_COMMON_LATIN_ROOTS,prediction,D4_MOR_ROOTS_COMMON_LATIN_ROOTS::prediction,pass,direct_mapping,"{""display_word"": ""prediction"", ""morphemes_json"": ""[{\""text\"": \""pre\"", \""kind\"": \""prefix\"", \""gloss\"": \""before\""}, {\""text\"": \""dict\"", \""kind\"": \""root\"", \""gloss\"": \""say\""}, {\""text\"": \""ion\"", \""kind\"": \""suffix\"", \""gloss\"": \""noun-maker\""}]"", ""split_points"": ""[3, 7]""}",D4_MOR_ROOTS_COMMON_LATIN_ROOTS::prediction,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!149,Word Bank,149,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,telephone,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::telephone,pass,direct_mapping,"{""display_word"": ""telephone"", ""morphemes_json"": ""[{\""text\"": \""tele\"", \""kind\"": \""root\"", \""gloss\"": \""far\""}, {\""text\"": \""phone\"", \""kind\"": \""root\"", \""gloss\"": \""sound\""}]"", ""split_points"": ""[4]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::telephone,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!150,Word Bank,150,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,telescope,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::telescope,pass,direct_mapping,"{""display_word"": ""telescope"", ""morphemes_json"": ""[{\""text\"": \""tele\"", \""kind\"": \""root\"", \""gloss\"": \""far\""}, {\""text\"": \""scope\"", \""kind\"": \""root\"", \""gloss\"": \""look\""}]"", ""split_points"": ""[4]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::telescope,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
source-artifacts/2026-07-10-d4-mor/D4_MOR_content_workbook_v1.xlsx#Word Bank!151,Word Bank,151,D4_MOR_ROOTS_COMMON_GREEK_ROOTS,photograph,D4_MOR_ROOTS_COMMON_GREEK_ROOTS::photograph,pass,direct_mapping,"{""display_word"": ""photograph"", ""morphemes_json"": ""[{\""text\"": \""photo\"", \""kind\"": \""root\"", \""gloss\"": \""light\""}, {\""text\"": \""graph\"", \""kind\"": \""root\"", \""gloss\"": \""write / draw\""}]"", ""split_points"": ""[5]""}",D4_MOR_ROOTS_COMMON_GREEK_ROOTS::photograph,"Generated authoritative parts, joins, display ranges, and derived split points.",FALSE,,human_review_required
